round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
120,2.1337978839874268,0.774921875,0.45648540574732427,0.36328515792795035,0.685617017333071,2.6348425797850448,2.639245329172261,105768.0,105768.0,1.0,8.6,10.0,1490.8145984440805,0.01
121,2.0593607425689697,0.76796875,0.4593425205564278,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6228065026557643,105768.0,105768.0,1.0,8.6,10.0,1490.8145984440803,0.01
122,2.263906478881836,0.7787500000000002,0.4789629143594065,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6362490482178598,105768.0,105768.0,1.0,8.6,10.0,1490.8145984440805,0.01
123,2.723144769668579,0.75453125,0.3951201645239118,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6497494824552588,105768.0,105768.0,1.0,8.6,10.0,1490.8145984440807,0.01
124,2.911224842071533,0.7440625,0.41460449310667513,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6662333198083465,105768.0,105768.0,1.0,8.6,10.0,1490.8145984440807,0.01
125,2.636780261993408,0.718125,0.4309108766705606,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6573289501241204,105768.0,105768.0,1.0,8.6,10.0,1490.8145984440807,0.01
126,3.144369125366211,0.7427343749999998,0.39960672584906654,0.3632851579279504,0.685617017333071,2.6348425797850448,2.661893808745014,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1490.830016889916,0.01
127,2.398667097091675,0.75375,0.45618089049093646,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6442604290213683,105768.0,105768.0,1.0,8.6,10.0,1490.8300168899157,0.01
128,2.672292947769165,0.750078125,0.4375735356829568,0.36328515792795035,0.685617017333071,2.6348425797850448,2.653262913919726,105768.0,105768.0,1.0,8.6,10.0,1490.830016889916,0.01
129,2.9678733348846436,0.696015625,0.3885018400777287,0.36328515792795035,0.685617017333071,2.6348425797850448,2.647803881702586,105768.0,105768.0,1.0,8.6,10.0,1490.830016889916,0.01
130,1.9335777759552002,0.78078125,0.5141427217051266,0.3632851579279504,0.685617017333071,2.6348425797850448,2.651519062273254,105768.0,105768.0,1.0,8.6,10.0,1490.8373285417645,0.01
131,2.4345991611480713,0.75109375,0.46074827379058003,0.36328515792795035,0.6856170173330712,2.6348425797850448,2.620034912515404,105768.0,105768.0,1.0,8.6,10.0,1490.8373285417642,0.01
132,3.6011204719543457,0.735,0.42746072347230585,0.36328515792795035,0.685617017333071,2.6348425797850448,2.653931844803458,105768.0,105768.0,1.0,8.6,10.0,1490.8373285417645,0.01
133,2.2338051795959473,0.77609375,0.48279101365176497,0.36328515792795035,0.6856170173330712,2.6348425797850448,2.6325645923912013,105768.0,105768.0,1.0,8.6,10.0,1490.8373285417642,0.01
134,2.4569733142852783,0.7465625,0.4448913697947411,0.3632851579279504,0.685617017333071,2.6348425797850448,2.635672306827591,105768.0,105768.0,1.0,8.6,10.0,1490.8380718930355,0.01
135,2.74224853515625,0.7540625,0.44633603525519777,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6739988269336954,105768.0,105768.0,1.0,8.6,10.0,1490.842876257604,0.01
